K,Pattern,Support,Runtime
1500,offer,16,3.2482895851135254
1500,cannot,16,3.2482895851135254
1500,specific,16,3.2482895851135254
1500,sent,16,3.2482895851135254
1500,require,16,3.2482895851135254
1500,supposedly,16,3.2482895851135254
1500,learn,16,3.2482895851135254
1500,haven,16,3.2482895851135254
1500,studio,16,3.2482895851135254
1500,texas,16,3.2482895851135254
1500,28,15,3.2482895851135254
1500,whole,15,3.2482895851135254
1500,defined,15,3.2482895851135254
1500,won,15,3.2482895851135254
1500,poster,15,3.2482895851135254
1500,thanx,15,3.2482895851135254
1500,location,15,3.2482895851135254
1500,always,15,3.2482895851135254
1500,486,15,3.2482895851135254
1500,bug,15,3.2482895851135254
1500,bugs,15,3.2482895851135254
1500,checked,15,3.2482895851135254
1500,edward,15,3.2482895851135254
1500,below,15,3.2482895851135254
1500,york,15,3.2482895851135254
1500,title,15,3.2482895851135254
1500,looked,15,3.2482895851135254
1500,originator,15,3.2482895851135254
1500,adobe,15,3.2482895851135254
1500,april,15,3.2482895851135254
1500,date,15,3.2482895851135254
1500,later,15,3.2482895851135254
1500,netters,15,3.2482895851135254
1500,myself,15,3.2482895851135254
1500,os,15,3.2482895851135254
1500,otherwise,15,3.2482895851135254
1500,design,15,3.2482895851135254
1500,add,15,3.2482895851135254
1500,unfortunately,15,3.2482895851135254
1500,gmt,15,3.2482895851135254
1500,proposed,15,3.2482895851135254
1500,products,15,3.2482895851135254
1500,perhaps,15,3.2482895851135254
1500,articles,15,3.2482895851135254
1500,germany,15,3.2482895851135254
1500,common,15,3.2482895851135254
1500,main,15,3.2482895851135254
1500,math,14,3.2482895851135254
1500,displaying,14,3.2482895851135254
1500,monitor,14,3.2482895851135254
1500,station,14,3.2482895851135254
1500,took,14,3.2482895851135254
1500,against,14,3.2482895851135254
1500,dave,14,3.2482895851135254
1500,fill,14,3.2482895851135254
1500,depth,14,3.2482895851135254
1500,months,14,3.2482895851135254
1500,trouble,14,3.2482895851135254
1500,came,14,3.2482895851135254
1500,makes,14,3.2482895851135254
1500,geometric,14,3.2482895851135254
1500,tom,14,3.2482895851135254
1500,ie,14,3.2482895851135254
1500,van,14,3.2482895851135254
1500,local,14,3.2482895851135254
1500,anyway,14,3.2482895851135254
1500,international,14,3.2482895851135254
1500,labs,14,3.2482895851135254
1500,multimedia,14,3.2482895851135254
1500,oak,14,3.2482895851135254
1500,created,14,3.2482895851135254
1500,hear,14,3.2482895851135254
1500,major,14,3.2482895851135254
1500,parallel,14,3.2482895851135254
1500,easier,14,3.2482895851135254
1500,particular,14,3.2482895851135254
1500,manual,14,3.2482895851135254
1500,removal,14,3.2482895851135254
1500,shading,14,3.2482895851135254
1500,move,14,3.2482895851135254
1500,29,14,3.2482895851135254
1500,changes,14,3.2482895851135254
1500,easily,14,3.2482895851135254
1500,types,14,3.2482895851135254
1500,four,14,3.2482895851135254
1500,numbers,14,3.2482895851135254
1500,especially,14,3.2482895851135254
1500,required,14,3.2482895851135254
1500,surfaces,14,3.2482895851135254
1500,helpful,14,3.2482895851135254
1500,favor,14,3.2482895851135254
1500,concerning,14,3.2482895851135254
1500,curious,14,3.2482895851135254
1500,posts,14,3.2482895851135254
1500,bmp,14,3.2482895851135254
1500,idea,14,3.2482895851135254
1500,pages,14,3.2482895851135254
1500,included,14,3.2482895851135254
1500,higher,14,3.2482895851135254
1500,again,14,3.2482895851135254
1500,tga,13,3.2482895851135254
1500,unit,13,3.2482895851135254
1500,utility,13,3.2482895851135254
1500,curve,13,3.2482895851135254
1500,inside,13,3.2482895851135254
1500,64,13,3.2482895851135254
1500,al,13,3.2482895851135254
1500,plus,13,3.2482895851135254
1500,ps,13,3.2482895851135254
1500,across,13,3.2482895851135254
1500,wuarchive,13,3.2482895851135254
1500,angeles,13,3.2482895851135254
1500,los,13,3.2482895851135254
1500,acm,13,3.2482895851135254
1500,39,13,3.2482895851135254
1500,allen,13,3.2482895851135254
1500,certainly,13,3.2482895851135254
1500,load,13,3.2482895851135254
1500,finally,13,3.2482895851135254
1500,curves,13,3.2482895851135254
1500,ny,13,3.2482895851135254
1500,references,13,3.2482895851135254
1500,views,13,3.2482895851135254
1500,vnet,13,3.2482895851135254
1500,san,13,3.2482895851135254
1500,put,13,3.2482895851135254
1500,richard,13,3.2482895851135254
1500,converter,13,3.2482895851135254
1500,down,13,3.2482895851135254
1500,instead,13,3.2482895851135254
1500,less,13,3.2482895851135254
1500,stupid,13,3.2482895851135254
1500,expect,13,3.2482895851135254
1500,mentioned,13,3.2482895851135254
1500,love,13,3.2482895851135254
1500,guess,13,3.2482895851135254
1500,hand,13,3.2482895851135254
1500,laboratory,13,3.2482895851135254
1500,parameters,13,3.2482895851135254
1500,structure,13,3.2482895851135254
1500,generated,13,3.2482895851135254
1500,5000,13,3.2482895851135254
1500,leave,13,3.2482895851135254
1500,sets,13,3.2482895851135254
1500,upon,13,3.2482895851135254
1500,choice,13,3.2482895851135254
1500,command,13,3.2482895851135254
1500,says,13,3.2482895851135254
1500,voice,13,3.2482895851135254
1500,online,13,3.2482895851135254
1500,centre,13,3.2482895851135254
1500,isn,13,3.2482895851135254
1500,discussing,13,3.2482895851135254
1500,platform,13,3.2482895851135254
1500,oh,13,3.2482895851135254
1500,supported,13,3.2482895851135254
1500,compiled,13,3.2482895851135254
1500,daemon,13,3.2482895851135254
1500,often,13,3.2482895851135254
1500,workstation,13,3.2482895851135254
1500,boxes,13,3.2482895851135254
1500,port,13,3.2482895851135254
1500,matter,13,3.2482895851135254
1500,released,13,3.2482895851135254
1500,directly,13,3.2482895851135254
1500,92,13,3.2482895851135254
1500,limited,13,3.2482895851135254
1500,agree,13,3.2482895851135254
1500,slow,13,3.2482895851135254
1500,feel	personally,13,3.2482895851135254
1500,feel	forum,13,3.2482895851135254
1500,feel	posts,13,3.2482895851135254
1500,favor	learn	forum	personally	curious,13,3.2482895851135254
1500,learn	forum	personally	favor,13,3.2482895851135254
1500,learn	forum	personally	curious,13,3.2482895851135254
1500,forum	personally	learn,13,3.2482895851135254
1500,favor	forum	personally	curious,13,3.2482895851135254
1500,forum	personally	favor,13,3.2482895851135254
1500,forum	personally	curious,13,3.2482895851135254
1500,personally	forum,13,3.2482895851135254
1500,favor	learn	personally	curious,13,3.2482895851135254
1500,learn	personally	favor,13,3.2482895851135254
1500,learn	personally	curious,13,3.2482895851135254
1500,personally	learn,13,3.2482895851135254
1500,proposed	personally	concerning,13,3.2482895851135254
1500,personally	proposed,13,3.2482895851135254
1500,favor	personally	curious,13,3.2482895851135254
1500,personally	favor,13,3.2482895851135254
1500,personally	concerning,13,3.2482895851135254
1500,personally	curious,13,3.2482895851135254
1500,herringshaw	tdawson	daemon,13,3.2482895851135254
1500,tdawson	daemon,13,3.2482895851135254
1500,favor	learn	forum	curious,13,3.2482895851135254
1500,learn	forum	favor,13,3.2482895851135254
1500,learn	forum	curious,13,3.2482895851135254
1500,forum	learn,13,3.2482895851135254
1500,favor	forum	curious,13,3.2482895851135254
1500,forum	favor,13,3.2482895851135254
1500,forum	curious,13,3.2482895851135254
1500,herringshaw	daemon,13,3.2482895851135254
1500,nova	allen,13,3.2482895851135254
1500,favor	learn	curious,13,3.2482895851135254
1500,learn	favor,13,3.2482895851135254
1500,learn	curious,13,3.2482895851135254
1500,proposed	concerning,13,3.2482895851135254
1500,favor	curious,13,3.2482895851135254
1500,angeles	los,13,3.2482895851135254
1500,recommendations,12,3.2482895851135254
1500,generate,12,3.2482895851135254
1500,oz,12,3.2482895851135254
1500,replies,12,3.2482895851135254
1500,western,12,3.2482895851135254
1500,complicated,12,3.2482895851135254
1500,ever,12,3.2482895851135254
1500,ready,12,3.2482895851135254
1500,alone,12,3.2482895851135254
1500,regular,12,3.2482895851135254
1500,power,12,3.2482895851135254
1500,awful,12,3.2482895851135254
1500,convenience,12,3.2482895851135254
1500,wate,12,3.2482895851135254
1500,experience,12,3.2482895851135254
1500,shelley,12,3.2482895851135254
1500,v1,12,3.2482895851135254
1500,plain,12,3.2482895851135254
1500,compatible,12,3.2482895851135254
1500,places,12,3.2482895851135254
1500,techniques,12,3.2482895851135254
1500,chicago,12,3.2482895851135254
1500,issues,12,3.2482895851135254
1500,obtain,12,3.2482895851135254
1500,previous,12,3.2482895851135254
1500,market,12,3.2482895851135254
1500,convenience	awful	discussing	posts	curious	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	discussing	posts	curious	concerning	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,awful	discussing	posts	curious	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	posts	curious	concerning	favor	proposed	learn	forum	personally	feel	awful,12,3.2482895851135254
1500,convenience	discussing	posts	curious	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	posts	curious	concerning	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,discussing	posts	curious	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,posts	curious	concerning	favor	proposed	learn	forum	personally	feel	discussing,12,3.2482895851135254
1500,convenience	awful	posts	curious	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	posts	curious	concerning	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,awful	posts	curious	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,posts	curious	concerning	favor	proposed	learn	forum	personally	feel	awful,12,3.2482895851135254
1500,convenience	posts	curious	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,posts	curious	concerning	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,posts	curious	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,curious	concerning	favor	proposed	learn	forum	personally	feel	posts,12,3.2482895851135254
1500,convenience	awful	discussing	curious	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	discussing	curious	concerning	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,awful	discussing	curious	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	curious	concerning	favor	proposed	learn	forum	personally	feel	awful,12,3.2482895851135254
1500,convenience	discussing	curious	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	curious	concerning	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,discussing	curious	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,curious	concerning	favor	proposed	learn	forum	personally	feel	discussing,12,3.2482895851135254
1500,convenience	awful	curious	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	curious	concerning	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,awful	curious	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,curious	concerning	favor	proposed	learn	forum	personally	feel	awful,12,3.2482895851135254
1500,convenience	curious	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,curious	concerning	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,curious	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,concerning	favor	proposed	learn	forum	personally	feel	curious,12,3.2482895851135254
1500,convenience	awful	discussing	posts	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	discussing	posts	concerning	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,awful	discussing	posts	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	posts	concerning	favor	proposed	learn	forum	personally	feel	awful,12,3.2482895851135254
1500,convenience	discussing	posts	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	posts	concerning	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,discussing	posts	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,posts	concerning	favor	proposed	learn	forum	personally	feel	discussing,12,3.2482895851135254
1500,convenience	awful	posts	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	posts	concerning	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,awful	posts	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,posts	concerning	favor	proposed	learn	forum	personally	feel	awful,12,3.2482895851135254
1500,convenience	posts	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,posts	concerning	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,posts	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,concerning	favor	proposed	learn	forum	personally	feel	posts,12,3.2482895851135254
1500,convenience	awful	discussing	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	discussing	concerning	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,awful	discussing	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	concerning	favor	proposed	learn	forum	personally	feel	awful,12,3.2482895851135254
1500,convenience	discussing	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	concerning	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,discussing	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,concerning	favor	proposed	learn	forum	personally	feel	discussing,12,3.2482895851135254
1500,convenience	awful	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	concerning	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,awful	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,concerning	favor	proposed	learn	forum	personally	feel	awful,12,3.2482895851135254
1500,convenience	concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,concerning	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,concerning	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,favor	proposed	learn	forum	personally	feel	concerning,12,3.2482895851135254
1500,convenience	awful	discussing	posts	curious	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	discussing	posts	curious	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,awful	discussing	posts	curious	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	posts	curious	favor	proposed	learn	forum	personally	feel	awful,12,3.2482895851135254
1500,convenience	discussing	posts	curious	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	posts	curious	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,discussing	posts	curious	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,posts	curious	favor	proposed	learn	forum	personally	feel	discussing,12,3.2482895851135254
1500,convenience	awful	posts	curious	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	posts	curious	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,awful	posts	curious	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,posts	curious	favor	proposed	learn	forum	personally	feel	awful,12,3.2482895851135254
1500,convenience	posts	curious	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,posts	curious	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,posts	curious	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,curious	favor	proposed	learn	forum	personally	feel	posts,12,3.2482895851135254
1500,convenience	awful	discussing	curious	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	discussing	curious	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,awful	discussing	curious	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	curious	favor	proposed	learn	forum	personally	feel	awful,12,3.2482895851135254
1500,convenience	discussing	curious	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	curious	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,discussing	curious	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,curious	favor	proposed	learn	forum	personally	feel	discussing,12,3.2482895851135254
1500,convenience	awful	curious	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	curious	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,awful	curious	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,curious	favor	proposed	learn	forum	personally	feel	awful,12,3.2482895851135254
1500,convenience	curious	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,curious	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,curious	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,favor	proposed	learn	forum	personally	feel	curious,12,3.2482895851135254
1500,convenience	awful	discussing	posts	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	discussing	posts	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,awful	discussing	posts	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	posts	favor	proposed	learn	forum	personally	feel	awful,12,3.2482895851135254
1500,convenience	discussing	posts	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	posts	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,discussing	posts	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,posts	favor	proposed	learn	forum	personally	feel	discussing,12,3.2482895851135254
1500,convenience	awful	posts	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	posts	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,awful	posts	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,posts	favor	proposed	learn	forum	personally	feel	awful,12,3.2482895851135254
1500,convenience	posts	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,posts	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,posts	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,favor	proposed	learn	forum	personally	feel	posts,12,3.2482895851135254
1500,convenience	awful	discussing	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	discussing	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,awful	discussing	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	favor	proposed	learn	forum	personally	feel	awful,12,3.2482895851135254
1500,convenience	discussing	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,discussing	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,favor	proposed	learn	forum	personally	feel	discussing,12,3.2482895851135254
1500,convenience	awful	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,awful	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,favor	proposed	learn	forum	personally	feel	awful,12,3.2482895851135254
1500,convenience	favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,favor	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,favor	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,proposed	learn	forum	personally	feel	favor,12,3.2482895851135254
1500,convenience	awful	discussing	posts	curious	concerning	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	discussing	posts	curious	concerning	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,awful	discussing	posts	curious	concerning	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	posts	curious	concerning	proposed	learn	forum	personally	feel	awful,12,3.2482895851135254
1500,convenience	discussing	posts	curious	concerning	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	posts	curious	concerning	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,discussing	posts	curious	concerning	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,posts	curious	concerning	proposed	learn	forum	personally	feel	discussing,12,3.2482895851135254
1500,convenience	awful	posts	curious	concerning	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	posts	curious	concerning	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,awful	posts	curious	concerning	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,posts	curious	concerning	proposed	learn	forum	personally	feel	awful,12,3.2482895851135254
1500,convenience	posts	curious	concerning	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,posts	curious	concerning	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,posts	curious	concerning	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,curious	concerning	proposed	learn	forum	personally	feel	posts,12,3.2482895851135254
1500,convenience	awful	discussing	curious	concerning	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	discussing	curious	concerning	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,awful	discussing	curious	concerning	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	curious	concerning	proposed	learn	forum	personally	feel	awful,12,3.2482895851135254
1500,convenience	discussing	curious	concerning	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	curious	concerning	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,discussing	curious	concerning	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,curious	concerning	proposed	learn	forum	personally	feel	discussing,12,3.2482895851135254
1500,convenience	awful	curious	concerning	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	curious	concerning	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,awful	curious	concerning	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,curious	concerning	proposed	learn	forum	personally	feel	awful,12,3.2482895851135254
1500,convenience	curious	concerning	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,curious	concerning	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,curious	concerning	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,concerning	proposed	learn	forum	personally	feel	curious,12,3.2482895851135254
1500,convenience	awful	discussing	posts	concerning	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	discussing	posts	concerning	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,awful	discussing	posts	concerning	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	posts	concerning	proposed	learn	forum	personally	feel	awful,12,3.2482895851135254
1500,convenience	discussing	posts	concerning	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,discussing	posts	concerning	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
1500,discussing	posts	concerning	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,posts	concerning	proposed	learn	forum	personally	feel	discussing,12,3.2482895851135254
1500,convenience	awful	posts	concerning	proposed	learn	forum	personally	feel	wate,12,3.2482895851135254
1500,awful	posts	concerning	proposed	learn	forum	personally	feel	convenience,12,3.2482895851135254
