Pattern,Support,MinSup,Runtime
rumours	compact	centris	codec	,6,6,0.2278900146484375
cambridge	,6,6,0.2278900146484375
rumours	processor	centris	30fps	,6,6,0.2278900146484375
vancouver	,6,6,0.2278900146484375
selling	,6,6,0.2278900146484375
mp	,6,6,0.2278900146484375
sloan	,6,6,0.2278900146484375
exposure	,6,6,0.2278900146484375
csc	,6,6,0.2278900146484375
campbell	,6,6,0.2278900146484375
alabama	,6,6,0.2278900146484375
maryland	,6,6,0.2278900146484375
intensity	,6,6,0.2278900146484375
stay	,6,6,0.2278900146484375
patch	,6,6,0.2278900146484375
loop	,6,6,0.2278900146484375
cool	,6,6,0.2278900146484375
mi	,7,6,0.2278900146484375
bios	,7,6,0.2278900146484375
bring	,7,6,0.2278900146484375
everybody	,7,6,0.2278900146484375
opposite	,7,6,0.2278900146484375
tim	tmc	brocku	ciceran	spartan	,7,6,0.2278900146484375
brain	,7,6,0.2278900146484375
mega	,7,6,0.2278900146484375
trace	,7,6,0.2278900146484375
translation	,7,6,0.2278900146484375
square	,7,6,0.2278900146484375
uu	510	,6,6,0.2278900146484375
against	510	,6,6,0.2278900146484375
release	510	,6,6,0.2278900146484375
rumours	supposedly	1993apr15	mcmains	unt	68070	68010	variation	,6,6,0.2278900146484375
sig	,7,6,0.2278900146484375
rumours	supposedly	1993apr15	mcmains	unt	68070	11632	164940	mercury	68010	,6,6,0.2278900146484375
dan	,7,6,0.2278900146484375
valid	,7,6,0.2278900146484375
doc	,7,6,0.2278900146484375
gopher	,7,6,0.2278900146484375
quarter	,7,6,0.2278900146484375
rochester	,7,6,0.2278900146484375
rumours	fact	1993apr15	mcmains	unt	11632	164940	mercury	,6,6,0.2278900146484375
increased	,7,6,0.2278900146484375
guys	,7,6,0.2278900146484375
guy	,7,6,0.2278900146484375
650	,7,6,0.2278900146484375
grayscale	,7,6,0.2278900146484375
weeks	,7,6,0.2278900146484375
tsr	,7,6,0.2278900146484375
terms	,7,6,0.2278900146484375
selection	,7,6,0.2278900146484375
scrolling	,7,6,0.2278900146484375
happens	,7,6,0.2278900146484375
fix	,7,6,0.2278900146484375
maybe	entirely	,6,6,0.2278900146484375
described	,7,6,0.2278900146484375
crash	,7,6,0.2278900146484375
count	,7,6,0.2278900146484375
bet	,7,6,0.2278900146484375
apparently	,7,6,0.2278900146484375
particularly	,7,6,0.2278900146484375
artist	,7,6,0.2278900146484375
anti	,7,6,0.2278900146484375
52	,7,6,0.2278900146484375
36	,7,6,0.2278900146484375
midway	uchicago	,7,6,0.2278900146484375
qc	,7,6,0.2278900146484375
compare	,7,6,0.2278900146484375
updated	,7,6,0.2278900146484375
transfer	,7,6,0.2278900146484375
testing	,7,6,0.2278900146484375
side	,7,6,0.2278900146484375
searching	,7,6,0.2278900146484375
expect	plain	risc	,6,6,0.2278900146484375
position	,7,6,0.2278900146484375
pasadena	,7,6,0.2278900146484375
offers	,7,6,0.2278900146484375
description	changes	readme	modified	,6,6,0.2278900146484375
libraries	top	fully	modified	,6,6,0.2278900146484375
key	,7,6,0.2278900146484375
jpl	,7,6,0.2278900146484375
believe	instance	,6,6,0.2278900146484375
imagery	,7,6,0.2278900146484375
huge	,7,6,0.2278900146484375
god	,7,6,0.2278900146484375
field	,7,6,0.2278900146484375
educational	,7,6,0.2278900146484375
default	,7,6,0.2278900146484375
crimson	,7,6,0.2278900146484375
compuserve	,7,6,0.2278900146484375
community	,7,6,0.2278900146484375
central	,7,6,0.2278900146484375
animations	,7,6,0.2278900146484375
90	,7,6,0.2278900146484375
800	,7,6,0.2278900146484375
80	,7,6,0.2278900146484375
312	,7,6,0.2278900146484375
2nd	,7,6,0.2278900146484375
feature	,7,6,0.2278900146484375
compressed	,7,6,0.2278900146484375
telling	,7,6,0.2278900146484375
purposes	,7,6,0.2278900146484375
originally	,7,6,0.2278900146484375
behind	,7,6,0.2278900146484375
areas	,7,6,0.2278900146484375
286	,7,6,0.2278900146484375
mostly	,7,6,0.2278900146484375
terminal	,7,6,0.2278900146484375
root	,7,6,0.2278900146484375
knew	,7,6,0.2278900146484375
comments	comparison	,6,6,0.2278900146484375
changed	,7,6,0.2278900146484375
clip	,7,6,0.2278900146484375
connect	,7,6,0.2278900146484375
aren	,7,6,0.2278900146484375
somebody	,7,6,0.2278900146484375
plots	,7,6,0.2278900146484375
mentor	,7,6,0.2278900146484375
manipulate	,7,6,0.2278900146484375
illustrator	,7,6,0.2278900146484375
rigel	,7,6,0.2278900146484375
tx	,7,6,0.2278900146484375
sufficient	,7,6,0.2278900146484375
store	,7,6,0.2278900146484375
layout	,7,6,0.2278900146484375
film	,7,6,0.2278900146484375
mailing	,7,6,0.2278900146484375
ability	,7,6,0.2278900146484375
68	,7,6,0.2278900146484375
telephone	,7,6,0.2278900146484375
proceedings	,7,6,0.2278900146484375
length	,7,6,0.2278900146484375
considered	,7,6,0.2278900146484375
301	,7,6,0.2278900146484375
wants	,7,6,0.2278900146484375
separate	,7,6,0.2278900146484375
prove	,7,6,0.2278900146484375
generic	,7,6,0.2278900146484375
event	,7,6,0.2278900146484375
decide	,7,6,0.2278900146484375
choose	,7,6,0.2278900146484375
molecular	,7,6,0.2278900146484375
florida	,7,6,0.2278900146484375
parts	,7,6,0.2278900146484375
characters	,7,6,0.2278900146484375
ufl	,7,6,0.2278900146484375
six	,7,6,0.2278900146484375
select	,7,6,0.2278900146484375
saving	,7,6,0.2278900146484375
recommend	offer	removal	shading	building	recommendations	carpenter	tasks	rudimentry	,6,6,0.2278900146484375
manipulating	,7,6,0.2278900146484375
independent	,7,6,0.2278900146484375
follows	,7,6,0.2278900146484375
dimensional	,7,6,0.2278900146484375
03	,7,6,0.2278900146484375
yourself	,7,6,0.2278900146484375
topic	,7,6,0.2278900146484375
relevant	,7,6,0.2278900146484375
listed	,7,6,0.2278900146484375
days	,7,6,0.2278900146484375
cray	,7,6,0.2278900146484375
bell	,7,6,0.2278900146484375
differ	,7,6,0.2278900146484375
apply	,7,6,0.2278900146484375
rotation	,7,6,0.2278900146484375
netcom	,7,6,0.2278900146484375
intersecting	,7,6,0.2278900146484375
implement	,7,6,0.2278900146484375
calculations	,7,6,0.2278900146484375
sue	,7,6,0.2278900146484375
build	satellite	,6,6,0.2278900146484375
company	generated	satellite	,6,6,0.2278900146484375
printing	,7,6,0.2278900146484375
copyrighted	,7,6,0.2278900146484375
copyright	,7,6,0.2278900146484375
facility	,7,6,0.2278900146484375
physics	,7,6,0.2278900146484375
rahul	bryan	bryanw	woodworth	,7,6,0.2278900146484375
wasn	,7,6,0.2278900146484375
lost	,7,6,0.2278900146484375
rahul	a2i	bolero	,7,6,0.2278900146484375
1993apr17	,7,6,0.2278900146484375
ati	,7,6,0.2278900146484375
computers	kubota	,6,6,0.2278900146484375
guest	,7,6,0.2278900146484375
1993apr20	,7,6,0.2278900146484375
wide	,7,6,0.2278900146484375
printed	,7,6,0.2278900146484375
mathematics	,7,6,0.2278900146484375
fit	,7,6,0.2278900146484375
max	,7,6,0.2278900146484375
exactly	solution	edward	fitting	bolson	carson	coplanar	,6,6,0.2278900146484375
effect	,7,6,0.2278900146484375
chips	,7,6,0.2278900146484375
raytracer	,7,6,0.2278900146484375
std	,7,6,0.2278900146484375
micro	,7,6,0.2278900146484375
england	,7,6,0.2278900146484375
rick	,7,6,0.2278900146484375
mapped	,7,6,0.2278900146484375
living	,7,6,0.2278900146484375
whose	,7,6,0.2278900146484375
sdsu	,7,6,0.2278900146484375
plot	,7,6,0.2278900146484375
office	,7,6,0.2278900146484375
san	619	,6,6,0.2278900146484375
curve	curves	bezier	cubic	ferdinand	oeinck	waterland	wlink	,6,6,0.2278900146484375
parametric	,7,6,0.2278900146484375
significance	philosophical	galki	toppoint	ulrich	,7,6,0.2278900146484375
according	,7,6,0.2278900146484375
pass	,7,6,0.2278900146484375
poor	,7,6,0.2278900146484375
minute	,7,6,0.2278900146484375
finished	,7,6,0.2278900146484375
84	,7,6,0.2278900146484375
associated	,7,6,0.2278900146484375
qt	,7,6,0.2278900146484375
pay	,7,6,0.2278900146484375
dithering	,7,6,0.2278900146484375
bc	,7,6,0.2278900146484375
seconds	,7,6,0.2278900146484375
precision	,7,6,0.2278900146484375
tv	,7,6,0.2278900146484375
park	,7,6,0.2278900146484375
solve	,7,6,0.2278900146484375
body	,7,6,0.2278900146484375
person	,8,6,0.2278900146484375
feel	personally	tdawson	forum	herringshaw	learn	proposed	favor	concerning	curious	posts	discussing	agree	awful	convenience	wate	srvr1	1quvdoinn3e7	,6,6,0.2278900146484375
marc	,8,6,0.2278900146484375
business	,8,6,0.2278900146484375
modes	paradise	,6,6,0.2278900146484375
uni	,8,6,0.2278900146484375
fr	france	,6,6,0.2278900146484375
shipping	,8,6,0.2278900146484375
mcs	,8,6,0.2278900146484375
boards	,8,6,0.2278900146484375
visible	,8,6,0.2278900146484375
against	uu	,6,6,0.2278900146484375
release	uu	,6,6,0.2278900146484375
sample	,8,6,0.2278900146484375
differences	,8,6,0.2278900146484375
rob	,8,6,0.2278900146484375
43	,8,6,0.2278900146484375
andre	,8,6,0.2278900146484375
willing	,8,6,0.2278900146484375
unc	,8,6,0.2278900146484375
third	,8,6,0.2278900146484375
technologies	,8,6,0.2278900146484375
targa	,8,6,0.2278900146484375
tape	,8,6,0.2278900146484375
solutions	,8,6,0.2278900146484375
sequence	,8,6,0.2278900146484375
scan	,8,6,0.2278900146484375
return	,8,6,0.2278900146484375
remote	,8,6,0.2278900146484375
192	readme	,6,6,0.2278900146484375
supported	readme	,6,6,0.2278900146484375
raw	,8,6,0.2278900146484375
range	,8,6,0.2278900146484375
produce	,8,6,0.2278900146484375
password	,8,6,0.2278900146484375
mathematical	,8,6,0.2278900146484375
lower	,8,6,0.2278900146484375
iris	indigo	,6,6,0.2278900146484375
feel	indigo	,6,6,0.2278900146484375
impulse	,8,6,0.2278900146484375
1989	generation	,6,6,0.2278900146484375
description	changes	supported	fully	,6,6,0.2278900146484375
binary	forget	,7,6,0.2278900146484375
further	supported	five	,6,6,0.2278900146484375
digitize	digitized	,6,6,0.2278900146484375
notice	digitized	,6,6,0.2278900146484375
depth	expect	plain	digitized	,6,6,0.2278900146484375
asked	depth	digitized	,6,6,0.2278900146484375
couldn	,8,6,0.2278900146484375
convex	,8,6,0.2278900146484375
codes	,8,6,0.2278900146484375
binaries	,8,6,0.2278900146484375
bank	,8,6,0.2278900146484375
bands	,8,6,0.2278900146484375
45	,8,6,0.2278900146484375
standards	,8,6,0.2278900146484375
zealand	,8,6,0.2278900146484375
copies	,8,6,0.2278900146484375
visual	,8,6,0.2278900146484375
asked	him	,7,6,0.2278900146484375
cut	,8,6,0.2278900146484375
dxf	,8,6,0.2278900146484375
portable	,8,6,0.2278900146484375
phigs	,8,6,0.2278900146484375
lib	,8,6,0.2278900146484375
paul	,8,6,0.2278900146484375
expensive	,8,6,0.2278900146484375
charles	progress	boesel	cboesel	,6,6,0.2278900146484375
impressed	,8,6,0.2278900146484375
directories	,8,6,0.2278900146484375
virginia	,8,6,0.2278900146484375
capability	,8,6,0.2278900146484375
sales	,8,6,0.2278900146484375
widely	,8,6,0.2278900146484375
further	regular	organizations	,6,6,0.2278900146484375
authors	,8,6,0.2278900146484375
christopher	,8,6,0.2278900146484375
servers	,8,6,0.2278900146484375
avoid	,8,6,0.2278900146484375
materials	,8,6,0.2278900146484375
lewis	,8,6,0.2278900146484375
contour	,8,6,0.2278900146484375
specific	misc	,6,6,0.2278900146484375
published	,8,6,0.2278900146484375
away	,8,6,0.2278900146484375
assume	,8,6,0.2278900146484375
single	,8,6,0.2278900146484375
resources	,8,6,0.2278900146484375
perspective	,8,6,0.2278900146484375
mar	,8,6,0.2278900146484375
short	mainly	,6,6,0.2278900146484375
express	,8,6,0.2278900146484375
docs	,8,6,0.2278900146484375
communications	,8,6,0.2278900146484375
semi	,8,6,0.2278900146484375
longer	,8,6,0.2278900146484375
discussion	,8,6,0.2278900146484375
discussed	,8,6,0.2278900146484375
37	,8,6,0.2278900146484375
129	201	,6,6,0.2278900146484375
within	201	,6,6,0.2278900146484375
rene	blade	renew	stack	tue	urc	walter	,8,6,0.2278900146484375
unknown	,8,6,0.2278900146484375
scanner	,8,6,0.2278900146484375
errors	,8,6,0.2278900146484375
notice	digitize	,6,6,0.2278900146484375
shouldn	,8,6,0.2278900146484375
planes	,8,6,0.2278900146484375
48	,8,6,0.2278900146484375
unocal	,8,6,0.2278900146484375
took	hours	,6,6,0.2278900146484375
storage	,8,6,0.2278900146484375
switch	,8,6,0.2278900146484375
rahul	gifs	bryanw	,6,6,0.2278900146484375
mention	,8,6,0.2278900146484375
stein	,8,6,0.2278900146484375
trident	,8,6,0.2278900146484375
sent	exchange	,6,6,0.2278900146484375
wayne	,8,6,0.2278900146484375
sparcstation	,8,6,0.2278900146484375
cheap	modules	,6,6,0.2278900146484375
bug	modules	,6,6,0.2278900146484375
486	modules	,6,6,0.2278900146484375
scanned	,8,6,0.2278900146484375
ruu	,8,6,0.2278900146484375
ames	arc	,7,6,0.2278900146484375
soul	,8,6,0.2278900146484375
plotting	,8,6,0.2278900146484375
1989	pp	vol	,6,6,0.2278900146484375
po	,8,6,0.2278900146484375
geometric	1989	calculating	,6,6,0.2278900146484375
bezier	1989	calculating	,6,6,0.2278900146484375
life	significance	philosophical	everything	universe	,6,6,0.2278900146484375
significant	,8,6,0.2278900146484375
conference	,8,6,0.2278900146484375
spent	,8,6,0.2278900146484375
acs	,8,6,0.2278900146484375
wuarchive	wustl	,8,6,0.2278900146484375
toronto	,8,6,0.2278900146484375
assembly	,8,6,0.2278900146484375
320x200	,8,6,0.2278900146484375
uci	,8,6,0.2278900146484375
service	,8,6,0.2278900146484375
saying	,8,6,0.2278900146484375
obviously	,8,6,0.2278900146484375
difference	,8,6,0.2278900146484375
columbia	,8,6,0.2278900146484375
jon	,8,6,0.2278900146484375
birmingham	,8,6,0.2278900146484375
signal	,8,6,0.2278900146484375
ntsc	,8,6,0.2278900146484375
gray	levels	,6,6,0.2278900146484375
grey	,8,6,0.2278900146484375
filter	,8,6,0.2278900146484375
appear	,8,6,0.2278900146484375
rectangular	,8,6,0.2278900146484375
option	,9,6,0.2278900146484375
rumours	supposedly	vnet	cpu	hernandez	muchado	rchland	mcmains	unt	68070	,6,6,0.2278900146484375
chip	,9,6,0.2278900146484375
rumours	rate	vnet	cpu	hernandez	muchado	rchland	mcmains	unt	,6,6,0.2278900146484375
rumours	vnet	cpu	1993apr15	hernandez	muchado	rchland	mcmains	unt	,6,6,0.2278900146484375
rumours	fact	vnet	cpu	hernandez	muchado	rchland	mcmains	unt	,6,6,0.2278900146484375
illinois	cso	urbana	,8,6,0.2278900146484375
register	,9,6,0.2278900146484375
path	,9,6,0.2278900146484375
newer	,9,6,0.2278900146484375
latest	,9,6,0.2278900146484375
industrial	,9,6,0.2278900146484375
extra	,9,6,0.2278900146484375
earlier	,9,6,0.2278900146484375
common	dark	,6,6,0.2278900146484375
almost	dark	,6,6,0.2278900146484375
across	spatial	,6,6,0.2278900146484375
recommend	offer	removal	shading	recommendations	carpenter	boeing	bcstec	rgc3679	,6,6,0.2278900146484375
necessary	,9,6,0.2278900146484375
cube	,9,6,0.2278900146484375
41	vax	vms	,6,6,0.2278900146484375
200	mouse	toolkit	,6,6,0.2278900146484375
editor	tested	,7,6,0.2278900146484375
tech	,9,6,0.2278900146484375
spectrum	,9,6,0.2278900146484375
comments	review	,7,6,0.2278900146484375
415	mountain	,6,6,0.2278900146484375
maps	,9,6,0.2278900146484375
half	,9,6,0.2278900146484375
graph	,9,6,0.2278900146484375
export	,9,6,0.2278900146484375
east	,9,6,0.2278900146484375
dynamic	,9,6,0.2278900146484375
andrew	,9,6,0.2278900146484375
manager	advanced	,6,6,0.2278900146484375
techniques	advanced	,6,6,0.2278900146484375
series	415	,6,6,0.2278900146484375
iris	415	,6,6,0.2278900146484375
graphic	x11	,6,6,0.2278900146484375
texas	tamu	,6,6,0.2278900146484375
road	,9,6,0.2278900146484375
quadra	,9,6,0.2278900146484375
close	,9,6,0.2278900146484375
luck	,9,6,0.2278900146484375
70	,9,6,0.2278900146484375
super	,9,6,0.2278900146484375
models	,9,6,0.2278900146484375
ann	arbor	michigan	,8,6,0.2278900146484375
collection	,9,6,0.2278900146484375
methods	,9,6,0.2278900146484375
wa	,9,6,0.2278900146484375
finding	,9,6,0.2278900146484375
usual	,9,6,0.2278900146484375
na	,9,6,0.2278900146484375
asked	addition	,6,6,0.2278900146484375
edit	,9,6,0.2278900146484375
51	,9,6,0.2278900146484375
exact	,9,6,0.2278900146484375
suite	,9,6,0.2278900146484375
sys	,9,6,0.2278900146484375
sounds	,9,6,0.2278900146484375
morphing	,9,6,0.2278900146484375
architecture	,9,6,0.2278900146484375
received	,9,6,0.2278900146484375
pro	progress	,6,6,0.2278900146484375
presentations	,9,6,0.2278900146484375
types	04	,6,6,0.2278900146484375
along	04	,6,6,0.2278900146484375
apr	04	,6,6,0.2278900146484375
moment	,9,6,0.2278900146484375
located	,9,6,0.2278900146484375
top	header	extended	,6,6,0.2278900146484375
extension	extended	,6,6,0.2278900146484375
add	changes	supported	extended	,6,6,0.2278900146484375
manual	extended	,6,6,0.2278900146484375
within	extended	,6,6,0.2278900146484375
csd	,9,6,0.2278900146484375
money	spend	,6,6,0.2278900146484375
ascii	,9,6,0.2278900146484375
human	vs	,6,6,0.2278900146484375
turbo	,9,6,0.2278900146484375
300	,9,6,0.2278900146484375
word	,9,6,0.2278900146484375
responses	,9,6,0.2278900146484375
nor	,9,6,0.2278900146484375
wuarchive	mirrors	,6,6,0.2278900146484375
short	md	,6,6,0.2278900146484375
implemented	,9,6,0.2278900146484375
human	eye	,7,6,0.2278900146484375
arbitrary	,9,6,0.2278900146484375
press	,9,6,0.2278900146484375
permission	,9,6,0.2278900146484375
thus	newsgroups	,6,6,0.2278900146484375
isbn	,9,6,0.2278900146484375
